ER25001,ER25002,ER25003,ER25004,ER27442,ER27451,ER27708,ER28037,ER36001,ER36002,ER36003,ER36004,ER40614,ER40622,ER41027,ER42001,ER42002,ER42003,ER42004,ER46592,ER46600,ER46935,ER47301,ER47302,ER47303,ER47304,ER51953,ER51961,ER52046,ER52343,ER53001,ER53002,ER53003,ER53004,ER57709,ER57730,ER58152,ER60001,ER60002,ER60003,ER60004,ER64869,ER64910,ER65349,ER66001,ER66002,ER66003,ER66004,ER70941,ER71042,ER71064,ER71426,ER72001,ER72002,ER72003,ER72004,ER76960,ER77064,ER77086,ER77448,ER78001,ER78002,ER78003,ER78004,ER81188,ER81340,ER81422,ER81775
7,3037,23,28,8,50,4,80649,8,8295,23,28,8,300,30600,6,7982,23,28,8,2000,43000,6,7486,23,28,8,0,3,10600,4,4952,23,28,8,800,9700,2,8390,23,28,8,200,49850,3,7182,23,28,8,250,3,10315,1,4517,23,28,6,250,3,26000,2,6405,23,28,6,50,5,19112
7,1297,37,42,8,1000,4,42300,8,7716,37,42,8,0,34000,6,6317,37,42,8,200,60000,6,8376,37,42,8,0,2,76400,4,8059,37,42,8,300,70000,2,8864,37,42,8,0,82900,3,8631,37,42,8,0,2,96280,1,9391,37,42,11,0,2,70000,2,9233,37,42,11,0,99,60000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7096,51,15,15,200,0,75075
7,1837,24,29,8,1200,1,66000,8,5174,24,29,8,350,97000,6,6298,24,29,8,1600,95000,6,7710,24,29,8,2500,2,125000,4,5606,24,29,8,2700,109000,2,8495,24,29,8,7000,128000,3,9067,24,29,8,5500,2,144000,1,7440,24,29,6,5500,2,178200,2,6742,24,29,6,8000,2,168000
7,2731,23,28,8,0,3,16840,8,3806,23,28,8,0,20667,6,5628,23,28,8,0,7021,6,7590,23,28,8,0,1,23594,,,,,,,,2,7684,23,28,8,0,4450,3,8686,41,47,8,0,1,41656,,,,,,,,,,,,,,,,
7,5931,23,28,8,25,2,9450,8,3617,24,29,8,0,20900,6,1305,23,28,8,0,10230,6,7860,23,28,8,0,2,65700,4,5135,23,28,8,4000,70350,2,8745,23,28,8,0,69500,3,8086,23,28,8,0,1,69600,1,4538,23,28,6,100,1,80500,,,,,,,,
,,,,,,,,,,,,,,,6,6980,23,28,8,0,25300,6,7255,23,28,8,0,1,50500,4,6295,23,28,8,0,35200,2,7514,41,47,8,0,84925,3,6541,41,47,8,0,0,106300,1,7923,41,47,1,0,0,110475,2,5178,41,47,1,0,0,62150
,,,,,,,,,,,,,,,,,,,,,,6,8572,41,47,8,0,1,11000,4,5604,41,47,8,0,42000,2,1220,41,47,8,50,40600,3,5469,41,47,8,0,3,50000,1,5795,41,47,1,0,2,70000,2,6263,41,47,1,10,1,70500
,,,,,,,,,,,,,,,,,,,,,,6,8498,23,28,8,999998,1,20332,4,5811,41,47,8,100,15578,2,1369,41,47,8,100,29030,3,8821,41,47,8,0,99,50000,1,9594,41,47,14,1000,2,75000,2,4892,41,47,14,200,0,120500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8678,23,28,6,0,0,32475
7,7194,23,28,8,0,1,17030,8,3499,23,28,8,0,3150,6,4624,23,28,8,0,16000,6,7896,23,28,8,0,1,19300,4,6127,23,28,8,0,13000,,,,,,,,3,6832,23,28,8,0,1,3852,1,8838,23,28,6,0,98,21588,,,,,,,,
7,1737,23,28,8,7000,50,101001,8,5812,23,28,8,7000,43200,6,4743,23,28,8,999999,70760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,2233,23,28,8,0,28650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2153,9,12,8,0,3,25000,8,5557,9,12,8,0,40150,6,4576,9,12,8,1100,35200,,,,,,,,,4,8667,9,12,99,0,90130,2,8821,9,12,99,1200,40376,3,7735,10,13,99,0,1,42050,,,,,,,,,2,8957,1,1,15,0,99,0
,,,,,,,,8,7310,37,42,8,500,56780,6,3631,37,42,97,400,18202,6,7236,37,42,97,120,49,30647,4,5417,37,42,97,50,24362,2,1960,37,42,8,250,35280,3,4132,9,12,8,0,4,6810,1,5997,9,12,15,0,1,21294,2,4598,9,12,15,0,4,26798
7,6423,23,28,8,0,4,58673,,,,,,,,6,6577,39,45,10,2500,109000,6,7336,39,45,10,6000,3,147000,4,5012,39,45,10,1500,116075,2,8896,51,15,10,2000,83900,3,8381,51,15,10,500,1,97560,1,5323,51,15,15,999999,2,66588,,,,,,,,
7,2626,23,28,8,0,2,23562,8,3853,23,28,8,0,60500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,7856,9,12,99,0,3,105629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5747,23,28,0,0,37480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7802,10,13,15,0,3,183400,,,,,,,,
7,7656,19,24,8,0,2,62700,8,7754,19,24,8,1200,101231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7969,47,54,8,0,0,22400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7060,37,42,0,0,2,31840,8,7515,37,42,0,0,37500,6,6679,37,42,0,0,39850,6,7272,37,42,0,0,0,22000,4,5055,37,42,0,0,27372,2,5929,37,42,0,0,33600,3,4798,37,42,0,0,0,40600,,,,,,,,,,,,,,,,
7,7769,10,13,1,0,2,42000,8,6260,10,13,1,0,71500,,,,,,,,6,7586,10,13,0,5000,98,3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5164,37,42,8,0,2,500,8,6520,37,42,8,0,1600,,,,,,,,,,,,,,,,,,,,,,,2,4100,37,42,8,0,8664,3,4158,37,42,8,0,0,8688,1,9229,37,42,6,0,0,10004,2,2309,37,42,6,0,5,10360
7,5978,37,42,0,0,0,40000,8,6637,37,42,0,150,18252,6,8355,37,42,0,150,22122,6,6513,37,42,0,0,15,74111,4,6409,37,42,0,0,30617,2,7920,37,42,0,0,32734,,,,,,,,,,,,,,,,,2,8145,37,42,6,0,99,19500
7,6051,37,42,0,0,0,15000,8,8105,37,42,0,0,10657,6,2382,37,42,0,0,8015,6,8529,37,42,0,0,0,18450,4,8668,37,42,0,0,16380,2,7845,37,42,0,0,3100,3,7922,37,42,0,0,1,16020,1,7685,37,42,15,0,2,25050,2,6754,37,42,15,0,20,31000
7,4158,37,42,8,0,1,8756,8,6844,37,42,8,0,11000,6,7000,37,42,8,0,20000,6,5423,37,42,8,0,2,14000,4,9032,37,42,8,0,21296,2,6269,37,42,8,0,19000,3,7990,37,42,8,0,0,28000,1,8446,37,42,1,0,0,18500,2,8039,37,42,1,0,0,35000
,,,,,,,,8,5487,37,42,0,20,34000,6,8048,37,42,0,0,3980,6,8331,37,42,0,0,0,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,8183,37,42,0,0,2,10900,4,6113,37,42,0,0,26500,2,4078,37,42,0,0,4500,3,8767,37,42,0,0,0,3750,1,7837,37,42,1,0,0,9000,2,5948,37,42,1,0,0,9600
,,,,,,,,,,,,,,,,,,,,,,6,8295,10,13,8,0,1,30000,4,6192,1,1,8,300,20400,2,4336,1,1,8,4000,29000,3,8904,10,13,8,500,1,37200,1,8627,10,13,11,0,1,88000,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7379,37,42,8,0,6780,2,6665,37,42,8,0,4303,3,7748,37,42,8,0,5,16360,1,8706,37,42,14,0,0,11200,2,5064,37,42,14,0,0,2000
,,,,,,,,8,6545,37,42,0,0,27900,6,7856,37,42,0,0,21260,,,,,,,,,4,8682,37,42,0,0,28540,2,7765,37,42,0,0,42800,3,8152,37,42,0,0,0,3580,,,,,,,,,2,8100,9,12,99,0,0,50100
7,4631,37,42,8,400,1,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,8478,10,13,8,0,7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,8896,10,13,8,999998,10,44000,,,,,,,,2,8846,10,13,8,0,36250,3,8401,10,13,8,0,0,20000,,,,,,,,,2,9051,10,13,99,0,0,19212
,,,,,,,,8,943,37,42,0,0,15100,6,4886,37,42,0,0,300,6,3134,37,42,0,0,0,11310,4,4322,37,42,0,0,6458,2,5296,37,42,0,0,0,3,4041,37,42,0,0,0,6840,1,4932,37,42,1,0,0,17740,2,5216,37,42,1,0,2,406
7,4496,37,42,8,500,12,28600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7772,37,42,8,0,1,50564,1,8460,37,42,6,0,0,105010,,,,,,,,
,,,,,,,,,,,,,,,6,12,37,42,8,0,14800,6,3386,37,42,8,0,0,32200,4,3149,37,42,8,0,12000,2,7835,37,42,8,0,49100,3,7301,37,42,8,0,3,28400,1,5689,37,42,10,0,3,32070,2,7094,37,42,10,0,0,17599
,,,,,,,,,,,,,,,6,20,37,42,8,0,12156,6,5936,37,42,8,0,0,7800,4,2784,37,42,8,0,16320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6944,37,42,99,0,1,8864,1,5905,37,42,15,0,1,6300,2,8120,37,42,15,0,99,17520
7,2741,19,24,8,0,0,31000,8,2138,19,24,8,0,38656,6,4887,19,24,8,0,44880,6,3883,19,24,8,0,2,76500,4,3693,19,24,8,0,75302,2,7340,8,11,8,0,26920,3,5126,19,24,8,0,0,18000,,,,,,,,,2,5050,19,24,99,0,0,43034
7,2451,19,24,8,0,2,73900,8,2059,19,24,8,0,84000,6,4800,19,24,8,0,90000,6,1605,19,24,8,0,3,97684,4,2016,19,24,8,0,83712,2,1965,19,24,8,0,124050,3,4756,19,24,8,0,80,112500,1,6433,19,24,6,0,5,116000,,,,,,,,
7,2802,8,11,8,0,2,17232,8,7766,8,11,8,0,7270,6,7560,8,11,8,0,19752,6,5974,8,11,8,0,0,21052,4,8032,8,11,8,0,27200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6823,8,11,8,0,4,43680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3245,8,11,8,0,5,17888,8,1191,8,11,8,0,34000,6,6265,8,11,8,999998,5400,6,6524,8,11,8,0,4,10165,4,1827,8,11,8,0,2300,2,1773,8,11,8,0,0,3,4679,8,11,8,0,98,8820,1,6558,8,11,6,0,1,9240,,,,,,,,
7,5296,8,11,8,400,12,25000,8,5523,8,11,8,0,69408,6,6849,8,11,8,1000,87000,6,1151,8,11,8,0,10,60000,4,7493,8,11,8,0,125000,2,5743,8,11,8,300,135000,3,7131,8,11,8,0,4,110000,1,4925,8,11,6,0,5,110100,2,6613,8,11,6,999998,0,50000
7,5729,19,24,8,0,1,22200,8,4649,19,24,8,0,11200,6,6705,19,24,8,0,56200,6,2407,19,24,8,0,0,55600,4,7182,19,24,8,0,49200,2,4831,19,24,8,0,80000,3,6414,19,24,8,0,1,47000,1,6590,19,24,13,0,1,90000,2,5066,19,24,13,0,1,24576
7,4427,8,11,8,0,0,63987,8,2015,8,11,8,0,42750,6,5710,8,11,8,0,75500,6,5356,8,11,8,0,0,63936,4,3705,8,11,8,0,30953,2,2603,8,11,8,0,15500,3,4956,8,11,8,0,6,52692,1,7123,8,11,6,1,1,78900,,,,,,,,
7,7501,19,24,8,0,0,39000,8,6793,19,24,8,0,53000,6,5549,19,24,8,0,60000,6,7251,19,24,8,0,0,70000,4,5242,19,24,8,0,84000,2,7363,19,24,8,0,92500,3,5466,19,24,8,0,2,92000,1,7991,19,24,14,0,0,121000,2,2594,19,24,14,0,0,145010
,,,,,,,,8,7305,8,11,99,0,33000,6,7480,8,11,99,0,9845,6,6611,8,11,99,0,4,0,4,9045,8,11,99,0,14400,2,8726,8,11,99,0,11994,3,8264,8,11,99,0,5,12000,1,8331,8,11,99,0,1,12000,2,5710,8,11,99,0,0,12000
7,3875,19,24,8,0,10,52200,8,7519,19,24,8,0,79000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7472,8,11,8,0,1434,3,7400,19,24,8,0,0,16177,,,,,,,,,,,,,,,,
7,5441,8,11,8,0,2,9140,,,,,,,,6,8673,8,11,8,0,35550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,3055,8,11,8,0,2,300,4,6338,8,11,8,0,5150,2,6084,8,11,8,0,44850,3,7931,19,24,8,0,2,77050,1,8283,19,24,6,0,2,25050,2,6100,19,24,6,0,0,28075
,,,,,,,,,,,,,,,6,7711,8,11,8,300,64680,6,4446,8,11,8,0,30,30000,4,3836,8,11,8,0,39000,2,6207,8,11,8,80,28100,3,5043,8,11,8,0,0,45040,1,7175,8,11,14,0,1,50200,,,,,,,,
7,2853,10,13,8,0,0,1644,8,4316,10,13,8,0,7802,6,237,10,13,8,0,8000,6,2930,10,13,8,0,0,1078,4,660,10,13,8,0,0,2,79,10,13,8,0,0,3,16,10,13,8,0,0,0,1,1196,10,13,6,0,0,11000,2,1724,10,13,6,0,0,9810
7,1767,10,13,8,0,4,14300,8,5220,10,13,8,0,51500,6,318,10,13,8,100,41289,6,2658,10,13,8,400,2,57000,4,1263,10,13,8,3000,85000,2,3763,10,13,8,3600,108840,3,960,10,13,8,2000,2,105000,1,530,10,13,15,500,2,106000,2,1213,10,13,15,5000,4,82000
7,1123,10,13,8,0,2,6290,8,237,10,13,8,0,7823,6,203,10,13,8,0,8412,6,850,10,13,8,0,5,8453,4,3454,10,13,8,0,9104,2,1395,10,13,8,0,10656,,,,,,,,,,,,,,,,,,,,,,,,
7,6451,10,13,8,10000,1,130000,8,3793,10,13,8,10000,112200,6,2812,10,13,8,0,130400,6,4760,10,13,8,10000,1,120000,4,4050,10,13,8,10000,122900,2,4375,10,13,8,1500,95000,3,5484,10,13,8,2000,1,83000,1,2173,10,13,6,3000,1,92000,2,2254,10,13,6,2000,1,125600
7,3642,23,28,8,400,30,22000,8,7612,23,28,8,300,26000,6,2616,23,28,8,0,0,6,4970,23,28,8,0,1,20000,4,5641,23,28,8,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7367,13,18,0,600,3,28000,8,2404,13,18,0,0,42007,6,5025,13,18,0,0,59450,6,4028,13,18,0,0,2,39995,4,5250,13,18,0,500,38100,2,8010,13,18,0,0,23800,3,5526,13,18,0,250,25,30000,1,1975,13,18,1,0,0,61000,2,3294,13,18,1,1500,1,52150
7,7760,23,28,8,300,2,37100,8,8124,23,28,8,2500,40566,6,3482,23,28,8,3900,45800,6,8784,23,28,8,4000,2,14400,4,8984,23,28,8,3500,66900,2,8297,23,28,8,1800,53880,3,8118,23,28,8,2560,3,45500,1,2604,23,28,6,999999,2,91730,2,5241,41,47,6,3500,1,98925
,,,,,,,,8,3883,13,18,8,0,36000,6,2765,13,18,8,0,42103,6,4337,10,13,8,0,1,19900,4,6993,10,13,8,0,86352,2,5788,10,13,8,0,26000,3,7880,10,13,8,0,0,37800,1,2548,10,13,1,0,0,30000,2,7626,10,13,1,0,99,33515
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6462,10,13,8,0,101200,3,6993,10,13,8,0,2,65050,1,1680,10,13,14,0,2,105000,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8030,10,13,8,0,7289,3,8967,10,13,8,0,0,37000,1,2062,10,13,6,0,0,22543,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9036,13,18,14,0,4,2523
7,6162,13,18,8,3200,1,101350,8,1672,13,18,8,0,101532,6,2975,13,18,8,3900,97600,6,3128,13,18,8,4200,1,96900,4,4512,13,18,8,4100,94300,2,3132,13,18,8,4400,114219,3,4106,13,18,8,4000,3,95284,1,1478,13,18,1,3000,0,104006,2,2016,13,18,1,5200,2,98900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8860,13,18,15,0,2,45020
7,5112,23,28,8,50,1,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5437,23,28,8,520,3,49000,8,3263,23,28,8,0,53493,6,7509,23,28,8,0,43378,6,3969,23,28,8,100,1,9066,4,6138,23,28,8,0,10600,2,2829,23,28,8,0,15000,3,6472,23,28,8,200,0,14400,1,6419,23,28,6,500,1,15600,2,3818,23,28,6,0,0,18500
7,3676,23,28,8,0,26,37714,8,8198,23,28,8,0,22000,6,7510,23,28,8,0,26000,6,4277,23,28,8,0,1,36110,4,5430,23,28,8,0,10900,2,2746,23,28,8,0,67300,3,7105,23,28,8,0,1,59660,1,6943,23,28,11,0,1,66600,2,4060,23,28,11,0,1,95200
7,3531,23,28,8,1000,2,63000,8,4795,23,28,8,2000,70283,6,8476,23,28,8,0,94000,6,4021,23,28,8,0,0,80124,4,7838,23,28,8,800,91982,2,6449,23,28,8,999999,79191,3,7606,23,28,8,1000,2,82440,1,5454,23,28,10,2000,2,99327,2,8164,23,28,10,0,2,127779
,,,,,,,,8,8166,41,47,8,2500,38500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6659,42,48,8,0,1,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4623,41,47,8,0,3,11700,8,6326,41,47,8,0,21000,6,7292,41,47,8,200,26500,6,5297,41,47,8,0,1,37000,4,5523,23,28,8,150,38001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6543,23,28,8,0,1,20600,4,5409,42,48,8,0,31200,2,7374,42,48,8,0,65000,3,8294,42,48,8,0,0,30000,1,8922,42,48,99,0,0,49321,,,,,,,,
,,,,,,,,,,,,,,,6,8115,23,28,8,100,22500,6,8919,24,29,8,0,1,17300,4,7172,42,48,8,0,5400,2,7797,24,29,8,0,16000,3,8848,42,48,8,0,5,38300,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6922,42,48,8,0,8,40950,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8777,42,48,8,0,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2349,23,28,14,0,0,16353
7,5696,23,28,8,0,52,25579,8,3666,23,28,8,0,46448,6,2512,23,28,8,999998,41664,6,5775,42,48,8,0,2,16088,4,6269,42,48,8,300,32414,2,6047,42,48,8,0,25335,,,,,,,,,,,,,,,,,,,,,,,,
7,3906,23,28,8,400,48,35240,8,8136,23,28,8,250,45548,6,7546,23,28,8,500,50349,6,5856,23,28,8,0,1,34750,4,5267,23,28,8,350,34000,2,7453,23,28,8,300,34700,3,8135,23,28,8,360,2,43450,1,7903,23,28,6,300,2,45003,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,6866,23,28,99,0,0,13400,4,5057,23,28,99,0,16600,2,8344,23,28,99,0,21550,3,8405,23,28,99,0,0,20300,1,5609,23,28,1,0,2,18000,2,8030,23,28,1,0,99,25700
,,,,,,,,,,,,,,,6,7938,48,55,8,999998,3200,6,4565,23,28,8,80,5,11500,4,7140,48,55,8,120,14500,2,7209,41,47,8,0,23920,3,8896,23,28,8,0,1,37000,1,8094,23,28,6,0,2,30000,2,9237,23,28,6,0,99,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7039,23,28,15,500,1,20000,2,7887,23,28,15,0,0,20000
7,5933,42,48,8,999998,3,147078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,8173,42,48,8,0,64000,6,7987,42,48,8,50,67000,6,3807,42,48,8,0,1,95000,4,8108,42,48,8,0,113705,2,7949,42,48,8,0,80219,3,7310,42,48,8,0,1,72168,1,9315,42,48,14,0,2,135000,,,,,,,,
,,,,,,,,,,,,,,,6,7902,23,28,8,300,113520,6,7115,23,28,8,4000,2,65000,4,8512,23,28,8,999998,45000,,,,,,,,3,8331,23,28,8,999998,1,65820,1,8087,23,28,6,1000,2,41700,2,8221,23,28,6,0,0,33220
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7863,24,29,1,0,0,14600,1,7944,1,1,1,0,0,26500,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6881,23,28,8,700,77000,3,7472,23,28,8,0,2,93000,1,7146,23,28,14,350,1,103000,2,4537,42,48,14,0,0,109000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6193,42,48,8,0,49000,3,7405,42,48,8,0,6,57800,1,8336,42,48,15,0,6,68000,2,8067,42,48,15,0,5,42097
7,3900,19,24,8,600,3,46800,8,6307,19,24,8,2200,54400,6,3768,19,24,8,200,26005,,,,,,,,,4,576,19,24,8,1200,24504,2,446,19,24,8,225,30001,3,3762,19,24,8,300,2,23163,1,2971,19,24,30,0,1,29400,2,1246,19,24,30,1300,1,29201
7,7176,19,24,99,999998,4,32700,8,7659,19,24,99,0,4924,6,5245,19,24,99,0,5829,6,3840,19,24,99,0,3,555,4,755,19,24,99,0,5300,2,6830,19,24,99,0,10568,3,5780,19,24,99,0,0,5000,1,3326,19,24,1,0,2,40000,2,1236,19,24,1,0,0,40000
,,,,,,,,,,,,,,,6,5078,19,24,0,0,18800,6,8939,19,24,0,0,99,9500,4,8378,19,24,0,0,7332,2,6755,19,24,0,0,85002,,,,,,,,,,,,,,,,,,,,,,,,
7,5456,19,24,8,400,1,26000,8,7167,19,24,8,0,20000,6,5830,19,24,8,0,40568,6,6065,19,24,8,0,10,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,4923,19,24,8,0,13600,6,1079,19,24,8,0,2,23040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,1633,19,24,0,0,1,25064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4971,19,24,8,0,47650,2,5109,19,24,8,0,86000,3,7113,19,24,8,0,0,79550,1,3195,19,24,1,0,6,92500,2,1821,19,24,1,0,5,147350
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2970,19,24,14,0,3,32540,2,1800,19,24,14,0,12,52792
7,5826,10,13,8,200,2,30122,8,5408,10,13,8,0,34000,6,4848,10,13,8,400,40000,6,6387,10,13,8,300,2,8000,4,7129,10,13,8,50,37200,2,7063,10,13,8,0,10200,3,3742,10,13,8,0,1,45600,1,7540,10,13,6,0,1,18000,,,,,,,,
7,2628,10,13,8,0,2,22941,8,7297,10,13,8,0,29000,6,6172,10,13,8,0,31200,6,6706,10,13,8,0,5,24000,4,7196,10,13,8,0,30000,2,2132,10,13,8,0,30000,3,2783,10,13,8,0,2,32000,1,6898,10,13,6,0,2,37000,2,3746,10,13,6,0,1,39000
7,6665,10,13,8,0,0,24400,8,7335,10,13,8,0,31000,6,7454,10,13,8,0,29796,6,6361,10,13,8,0,10,21734,,,,,,,,2,3493,10,13,8,0,21000,3,2849,1,1,8,0,1,50000,1,9062,1,1,6,0,1,35000,2,8968,19,24,6,0,0,70000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3508,19,24,0,0,0,93024,1,5315,19,24,1,0,0,124012,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7340,5,8,14,0,4,72500,2,5608,19,24,14,0,0,29025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6821,10,13,6,0,4,43410
7,1932,19,24,8,8000,2,100040,8,6451,19,24,8,5000,128948,6,2426,19,24,8,200,91637,6,8278,19,24,8,1000,1,83500,4,7117,19,24,8,3000,150150,2,4505,19,24,8,5000,190181,3,3279,19,24,8,3000,2,300040,1,6773,19,24,14,8000,2,382998,2,6474,19,24,14,3000,1,276866
7,7721,19,24,8,0,3,35930,8,2247,19,24,8,200,41500,6,6986,19,24,8,250,47389,6,672,19,24,8,250,50,45000,4,8850,19,24,8,500,47000,2,3409,19,24,8,0,65714,3,3092,19,24,8,500,1,39580,1,8535,19,24,6,0,1,70000,2,2078,19,24,6,0,0,34000
,,,,,,,,,,,,,,,6,5477,19,24,8,400,30000,,,,,,,,,4,8039,19,24,8,500,71378,2,4591,19,24,8,500,78434,3,3090,19,24,8,200,1,88600,1,7964,19,24,14,200,3,67000,2,9243,19,24,14,300,30,96421
,,,,,,,,8,7156,19,24,8,300,59000,6,4407,19,24,97,1800,45000,6,7018,19,24,97,0,4,35600,4,1183,19,24,97,200,34000,2,4623,19,24,8,0,30300,3,3272,19,24,8,0,2,62000,1,8596,19,24,5,0,2,52500,2,2487,19,24,5,0,0,40888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7409,10,13,1,0,0,10000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4467,19,24,8,0,41000,,,,,,,,,1,6732,19,24,6,0,0,35327,2,6207,19,24,6,0,0,41555
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8868,19,24,14,0,0,43000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5463,19,24,8,0,4050,3,3669,19,24,8,0,0,13500,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8812,19,24,14,0,0,42000,2,4888,19,24,14,0,99,7627
7,6732,19,24,8,1200,3,86100,8,7681,19,24,8,1200,94200,6,4341,19,24,8,1200,90100,6,3867,19,24,8,800,2,91300,4,7273,19,24,8,1200,95916,2,3628,19,24,8,1000,101020,3,3304,19,24,8,2400,2,100694,1,9024,19,24,6,2400,4,104640,2,7921,19,24,6,1500,2,86840
